date,hour,station_id,energy_kwh,day_of_week,is_weekend,month
2025-02-13,11,1,15.49,3,0,2
2025-02-13,11,2,14.82,3,0,2
2025-02-13,11,3,10.48,3,0,2
2025-02-13,11,4,19.59,3,0,2
2025-02-13,12,0,9.45,3,0,2
2025-02-13,12,1,18.19,3,0,2
2025-02-13,12,2,6.35,3,0,2
2025-02-13,12,3,11.31,3,0,2
2025-02-13,12,4,17.11,3,0,2
2025-02-13,13,0,14.08,3,0,2
2025-02-13,13,1,13.19,3,0,2
2025-02-13,13,2,9.87,3,0,2
2025-02-13,13,3,13.64,3,0,2
2025-02-13,13,4,15.31,3,0,2
2025-02-13,14,0,14.03,3,0,2
2025-02-13,14,1,13.69,3,0,2
2025-02-13,14,2,14.81,3,0,2
2025-02-13,14,3,6.45,3,0,2
2025-02-13,14,4,7.69,3,0,2
2025-02-13,15,0,9.13,3,0,2
2025-02-13,15,1,12.14,3,0,2
2025-02-13,15,2,9.88,3,0,2
2025-02-13,15,3,15.62,3,0,2
2025-02-13,15,4,10.64,3,0,2
2025-02-13,16,0,19.29,3,0,2
2025-02-13,16,1,14.55,3,0,2
2025-02-13,16,2,9.71,3,0,2
2025-02-13,16,3,11.1,3,0,2
2025-02-13,16,4,13.76,3,0,2
2025-02-13,17,0,37.13,3,0,2
2025-02-13,17,1,22.98,3,0,2
2025-02-13,17,2,29.11,3,0,2
2025-02-13,17,3,28.96,3,0,2
2025-02-13,17,4,30.33,3,0,2
2025-02-13,18,0,20.91,3,0,2
2025-02-13,18,1,28.52,3,0,2
2025-02-13,18,2,18.69,3,0,2
2025-02-13,18,3,28.01,3,0,2
2025-02-13,18,4,26.58,3,0,2
2025-02-13,19,0,32.87,3,0,2
2025-02-13,19,1,31.89,3,0,2
2025-02-13,19,2,31.09,3,0,2
2025-02-13,19,3,25.62,3,0,2
2025-02-13,19,4,16.34,3,0,2
2025-02-13,20,0,26.38,3,0,2
2025-02-13,20,1,29.32,3,0,2
2025-02-13,20,2,28.85,3,0,2
2025-02-13,20,3,28.15,3,0,2
2025-02-13,20,4,26.99,3,0,2
2025-02-13,21,0,26.21,3,0,2
2025-02-13,21,1,37.25,3,0,2
2025-02-13,21,2,26.44,3,0,2
2025-02-13,21,3,33.68,3,0,2
2025-02-13,21,4,16.76,3,0,2
2025-02-13,22,0,9.63,3,0,2
2025-02-13,22,1,12.73,3,0,2
2025-02-13,22,2,10.18,3,0,2
2025-02-13,22,3,10.88,3,0,2
2025-02-13,22,4,8.98,3,0,2
2025-02-13,23,0,18.06,3,0,2
2025-02-13,23,1,16.65,3,0,2
2025-02-13,23,2,6.74,3,0,2
2025-02-13,23,3,10.66,3,0,2
2025-02-13,23,4,5.82,3,0,2
2025-02-14,0,0,10.13,4,0,2
2025-02-14,0,1,6.64,4,0,2
2025-02-14,0,2,15.28,4,0,2
2025-02-14,0,3,12.76,4,0,2
2025-02-14,0,4,9.25,4,0,2
2025-02-14,1,0,14.14,4,0,2
2025-02-14,1,1,12.8,4,0,2
2025-02-14,1,2,7.73,4,0,2
2025-02-14,1,3,14.78,4,0,2
2025-02-14,1,4,9.48,4,0,2
2025-02-14,2,0,7.25,4,0,2
2025-02-14,2,1,17.12,4,0,2
2025-02-14,2,2,7.98,4,0,2
2025-02-14,2,3,16.42,4,0,2
2025-02-14,2,4,15.94,4,0,2
2025-02-14,3,0,17.35,4,0,2
2025-02-14,3,1,14.45,4,0,2
2025-02-14,3,2,9.85,4,0,2
2025-02-14,3,3,15.31,4,0,2
2025-02-14,3,4,7.26,4,0,2
2025-02-14,4,0,13.47,4,0,2
2025-02-14,4,1,6.39,4,0,2
2025-02-14,4,2,15.83,4,0,2
2025-02-14,4,3,14.76,4,0,2
2025-02-14,4,4,11.1,4,0,2
2025-02-14,5,0,12.37,4,0,2
2025-02-14,5,1,15.38,4,0,2
2025-02-14,5,2,9.87,4,0,2
2025-02-14,5,3,11.38,4,0,2
2025-02-14,5,4,13.66,4,0,2
2025-02-14,6,0,6.95,4,0,2
2025-02-14,6,1,10.81,4,0,2
2025-02-14,6,2,16.27,4,0,2
2025-02-14,6,3,10.95,4,0,2
2025-02-14,6,4,18.77,4,0,2
2025-02-14,7,0,34.27,4,0,2
2025-02-14,7,1,30.22,4,0,2
2025-02-14,7,2,31.24,4,0,2
2025-02-14,7,3,31.27,4,0,2
2025-02-14,7,4,26.22,4,0,2
2025-02-14,8,0,18.8,4,0,2
2025-02-14,8,1,33.64,4,0,2
2025-02-14,8,2,23.12,4,0,2
2025-02-14,8,3,32.81,4,0,2
2025-02-14,8,4,26.79,4,0,2
2025-02-14,9,0,27.76,4,0,2
2025-02-14,9,1,24.7,4,0,2
2025-02-14,9,2,24.87,4,0,2
2025-02-14,9,3,25.94,4,0,2
2025-02-14,9,4,25.0,4,0,2
2025-02-14,10,0,26.21,4,0,2
2025-02-14,10,1,29.41,4,0,2
2025-02-14,10,2,22.75,4,0,2
2025-02-14,10,3,25.6,4,0,2
2025-02-14,10,4,23.01,4,0,2
2025-02-14,11,0,9.24,4,0,2
2025-02-14,11,1,15.85,4,0,2
2025-02-14,11,2,12.78,4,0,2
2025-02-14,11,3,10.75,4,0,2
2025-02-14,11,4,11.1,4,0,2
2025-02-14,12,0,11.06,4,0,2
2025-02-14,12,1,17.57,4,0,2
2025-02-14,12,2,9.81,4,0,2
2025-02-14,12,3,16.09,4,0,2
2025-02-14,12,4,9.1,4,0,2
2025-02-14,13,0,14.92,4,0,2
2025-02-14,13,1,13.15,4,0,2
2025-02-14,13,2,11.75,4,0,2
2025-02-14,13,3,8.7,4,0,2
2025-02-14,13,4,17.61,4,0,2
2025-02-14,14,0,12.43,4,0,2
2025-02-14,14,1,10.93,4,0,2
2025-02-14,14,2,6.7,4,0,2
2025-02-14,14,3,11.31,4,0,2
2025-02-14,14,4,14.76,4,0,2
2025-02-14,15,0,14.9,4,0,2
2025-02-14,15,1,14.46,4,0,2
2025-02-14,15,2,13.0,4,0,2
2025-02-14,15,3,12.82,4,0,2
2025-02-14,15,4,9.01,4,0,2
2025-02-14,16,0,15.32,4,0,2
2025-02-14,16,1,7.18,4,0,2
2025-02-14,16,2,11.31,4,0,2
2025-02-14,16,3,17.13,4,0,2
2025-02-14,16,4,10.64,4,0,2
2025-02-14,17,0,28.94,4,0,2
2025-02-14,17,1,27.48,4,0,2
2025-02-14,17,2,31.72,4,0,2
2025-02-14,17,3,22.72,4,0,2
2025-02-14,17,4,37.69,4,0,2
2025-02-14,18,0,28.83,4,0,2
2025-02-14,18,1,23.76,4,0,2
2025-02-14,18,2,33.73,4,0,2
2025-02-14,18,3,29.94,4,0,2
2025-02-14,18,4,31.25,4,0,2
2025-02-14,19,0,32.17,4,0,2
2025-02-14,19,1,31.88,4,0,2
2025-02-14,19,2,27.97,4,0,2
2025-02-14,19,3,23.71,4,0,2
2025-02-14,19,4,19.48,4,0,2
2025-02-14,20,0,26.2,4,0,2
2025-02-14,20,1,35.64,4,0,2
2025-02-14,20,2,33.85,4,0,2
2025-02-14,20,3,25.85,4,0,2
2025-02-14,20,4,28.16,4,0,2
2025-02-14,21,0,27.47,4,0,2
2025-02-14,21,1,34.69,4,0,2
2025-02-14,21,2,31.88,4,0,2
2025-02-14,21,3,23.36,4,0,2
2025-02-14,21,4,25.71,4,0,2
2025-02-14,22,0,9.21,4,0,2
2025-02-14,22,1,11.95,4,0,2
2025-02-14,22,2,11.23,4,0,2
2025-02-14,22,3,11.59,4,0,2
2025-02-14,22,4,5.51,4,0,2
2025-02-14,23,0,11.72,4,0,2
2025-02-14,23,1,9.85,4,0,2
2025-02-14,23,2,12.17,4,0,2
2025-02-14,23,3,10.31,4,0,2
2025-02-14,23,4,9.52,4,0,2
2025-02-15,0,0,15.8,5,1,2
2025-02-15,0,1,13.69,5,1,2
2025-02-15,0,2,15.18,5,1,2
2025-02-15,0,3,10.88,5,1,2
2025-02-15,0,4,12.54,5,1,2
2025-02-15,1,0,9.91,5,1,2
2025-02-15,1,1,14.71,5,1,2
2025-02-15,1,2,9.65,5,1,2
2025-02-15,1,3,14.47,5,1,2
2025-02-15,1,4,9.23,5,1,2
2025-02-15,2,0,14.19,5,1,2
2025-02-15,2,1,9.14,5,1,2
2025-02-15,2,2,7.92,5,1,2
2025-02-15,2,3,13.96,5,1,2
2025-02-15,2,4,18.98,5,1,2
2025-02-15,3,0,10.21,5,1,2
2025-02-15,3,1,13.0,5,1,2
2025-02-15,3,2,17.81,5,1,2
2025-02-15,3,3,8.18,5,1,2
2025-02-15,3,4,12.68,5,1,2
2025-02-15,4,0,13.7,5,1,2
2025-02-15,4,1,12.03,5,1,2
2025-02-15,4,2,8.19,5,1,2
2025-02-15,4,3,11.24,5,1,2
2025-02-15,4,4,12.08,5,1,2
2025-02-15,5,0,15.74,5,1,2
2025-02-15,5,1,8.72,5,1,2
2025-02-15,5,2,15.11,5,1,2
2025-02-15,5,3,10.26,5,1,2
2025-02-15,5,4,13.72,5,1,2
2025-02-15,6,0,10.02,5,1,2
2025-02-15,6,1,17.98,5,1,2
2025-02-15,6,2,10.39,5,1,2
2025-02-15,6,3,11.69,5,1,2
2025-02-15,6,4,12.44,5,1,2
2025-02-15,7,0,31.11,5,1,2
2025-02-15,7,1,29.3,5,1,2
2025-02-15,7,2,19.3,5,1,2
2025-02-15,7,3,29.4,5,1,2
2025-02-15,7,4,20.97,5,1,2
2025-02-15,8,0,24.5,5,1,2
2025-02-15,8,1,24.31,5,1,2
2025-02-15,8,2,24.13,5,1,2
2025-02-15,8,3,28.94,5,1,2
2025-02-15,8,4,22.33,5,1,2
2025-02-15,9,0,35.75,5,1,2
2025-02-15,9,1,22.61,5,1,2
2025-02-15,9,2,29.95,5,1,2
2025-02-15,9,3,23.24,5,1,2
2025-02-15,9,4,23.0,5,1,2
2025-02-15,10,0,35.03,5,1,2
2025-02-15,10,1,29.76,5,1,2
2025-02-15,10,2,19.0,5,1,2
2025-02-15,10,3,17.86,5,1,2
2025-02-15,10,4,38.67,5,1,2
2025-02-15,11,0,9.11,5,1,2
2025-02-15,11,1,14.26,5,1,2
2025-02-15,11,2,9.19,5,1,2
2025-02-15,11,3,11.81,5,1,2
2025-02-15,11,4,10.21,5,1,2
2025-02-15,12,0,8.79,5,1,2
2025-02-15,12,1,9.33,5,1,2
2025-02-15,12,2,16.66,5,1,2
2025-02-15,12,3,7.69,5,1,2
2025-02-15,12,4,13.11,5,1,2
2025-02-15,13,0,11.8,5,1,2
2025-02-15,13,1,6.77,5,1,2
2025-02-15,13,2,14.39,5,1,2
2025-02-15,13,3,14.28,5,1,2
2025-02-15,13,4,15.93,5,1,2
2025-02-15,14,0,14.91,5,1,2
2025-02-15,14,1,11.66,5,1,2
2025-02-15,14,2,14.0,5,1,2
2025-02-15,14,3,17.37,5,1,2
2025-02-15,14,4,9.02,5,1,2
2025-02-15,15,0,6.1,5,1,2
2025-02-15,15,1,11.55,5,1,2
2025-02-15,15,2,13.09,5,1,2
2025-02-15,15,3,15.21,5,1,2
2025-02-15,15,4,13.53,5,1,2
2025-02-15,16,0,16.86,5,1,2
2025-02-15,16,1,14.18,5,1,2
2025-02-15,16,2,12.54,5,1,2
2025-02-15,16,3,11.64,5,1,2
2025-02-15,16,4,16.72,5,1,2
2025-02-15,17,0,25.3,5,1,2
2025-02-15,17,1,32.86,5,1,2
2025-02-15,17,2,24.68,5,1,2
2025-02-15,17,3,35.9,5,1,2
2025-02-15,17,4,23.72,5,1,2
2025-02-15,18,0,25.47,5,1,2
2025-02-15,18,1,38.78,5,1,2
2025-02-15,18,2,32.75,5,1,2
2025-02-15,18,3,20.87,5,1,2
2025-02-15,18,4,25.89,5,1,2
2025-02-15,19,0,26.0,5,1,2
2025-02-15,19,1,25.18,5,1,2
2025-02-15,19,2,18.7,5,1,2
2025-02-15,19,3,32.77,5,1,2
2025-02-15,19,4,21.4,5,1,2
2025-02-15,20,0,28.78,5,1,2
2025-02-15,20,1,38.06,5,1,2
2025-02-15,20,2,29.15,5,1,2
2025-02-15,20,3,33.39,5,1,2
2025-02-15,20,4,34.81,5,1,2
2025-02-15,21,0,25.54,5,1,2
2025-02-15,21,1,29.49,5,1,2
2025-02-15,21,2,20.06,5,1,2
2025-02-15,21,3,24.73,5,1,2
2025-02-15,21,4,22.35,5,1,2
2025-02-15,22,0,11.51,5,1,2
2025-02-15,22,1,11.96,5,1,2
2025-02-15,22,2,9.94,5,1,2
2025-02-15,22,3,7.54,5,1,2
2025-02-15,22,4,16.79,5,1,2
2025-02-15,23,0,8.83,5,1,2
2025-02-15,23,1,10.9,5,1,2
2025-02-15,23,2,13.59,5,1,2
2025-02-15,23,3,5.74,5,1,2
2025-02-15,23,4,16.71,5,1,2
2025-02-16,0,0,11.96,6,1,2
2025-02-16,0,1,12.35,6,1,2
2025-02-16,0,2,7.42,6,1,2
2025-02-16,0,3,14.81,6,1,2
2025-02-16,0,4,8.39,6,1,2
2025-02-16,1,0,14.4,6,1,2
2025-02-16,1,1,10.36,6,1,2
2025-02-16,1,2,11.57,6,1,2
2025-02-16,1,3,11.72,6,1,2
2025-02-16,1,4,11.95,6,1,2
2025-02-16,2,0,8.67,6,1,2
2025-02-16,2,1,10.09,6,1,2
2025-02-16,2,2,13.82,6,1,2
2025-02-16,2,3,15.22,6,1,2
2025-02-16,2,4,9.1,6,1,2
2025-02-16,3,0,14.05,6,1,2
2025-02-16,3,1,13.76,6,1,2
2025-02-16,3,2,10.91,6,1,2
2025-02-16,3,3,15.35,6,1,2
2025-02-16,3,4,12.93,6,1,2
2025-02-16,4,0,7.92,6,1,2
2025-02-16,4,1,12.9,6,1,2
2025-02-16,4,2,9.34,6,1,2
2025-02-16,4,3,14.9,6,1,2
2025-02-16,4,4,6.91,6,1,2
2025-02-16,5,0,11.58,6,1,2
2025-02-16,5,1,7.59,6,1,2
2025-02-16,5,2,11.96,6,1,2
2025-02-16,5,3,11.01,6,1,2
2025-02-16,5,4,14.36,6,1,2
2025-02-16,6,0,15.21,6,1,2
2025-02-16,6,1,15.48,6,1,2
2025-02-16,6,2,6.06,6,1,2
2025-02-16,6,3,16.02,6,1,2
2025-02-16,6,4,19.03,6,1,2
2025-02-16,7,0,25.85,6,1,2
2025-02-16,7,1,28.35,6,1,2
2025-02-16,7,2,28.25,6,1,2
2025-02-16,7,3,30.53,6,1,2
2025-02-16,7,4,33.62,6,1,2
2025-02-16,8,0,23.83,6,1,2
2025-02-16,8,1,25.69,6,1,2
2025-02-16,8,2,25.48,6,1,2
2025-02-16,8,3,26.24,6,1,2
2025-02-16,8,4,27.53,6,1,2
2025-02-16,9,0,37.77,6,1,2
2025-02-16,9,1,22.94,6,1,2
2025-02-16,9,2,25.58,6,1,2
2025-02-16,9,3,17.98,6,1,2
2025-02-16,9,4,31.03,6,1,2
2025-02-16,10,0,23.92,6,1,2
2025-02-16,10,1,29.83,6,1,2
2025-02-16,10,2,32.3,6,1,2
2025-02-16,10,3,26.69,6,1,2
2025-02-16,10,4,24.35,6,1,2
2025-02-16,11,0,7.89,6,1,2
2025-02-16,11,1,9.91,6,1,2
2025-02-16,11,2,12.13,6,1,2
2025-02-16,11,3,17.29,6,1,2
2025-02-16,11,4,11.69,6,1,2
2025-02-16,12,0,10.86,6,1,2
2025-02-16,12,1,7.85,6,1,2
2025-02-16,12,2,12.09,6,1,2
2025-02-16,12,3,14.06,6,1,2
2025-02-16,12,4,13.43,6,1,2
2025-02-16,13,0,15.08,6,1,2
2025-02-16,13,1,7.37,6,1,2
2025-02-16,13,2,7.45,6,1,2
2025-02-16,13,3,7.14,6,1,2
2025-02-16,13,4,8.47,6,1,2
2025-02-16,14,0,14.94,6,1,2
2025-02-16,14,1,6.75,6,1,2
2025-02-16,14,2,7.07,6,1,2
2025-02-16,14,3,12.74,6,1,2
2025-02-16,14,4,7.66,6,1,2
2025-02-16,15,0,14.09,6,1,2
2025-02-16,15,1,11.63,6,1,2
2025-02-16,15,2,10.43,6,1,2
2025-02-16,15,3,13.97,6,1,2
2025-02-16,15,4,13.36,6,1,2
2025-02-16,16,0,10.9,6,1,2
2025-02-16,16,1,13.8,6,1,2
2025-02-16,16,2,12.13,6,1,2
2025-02-16,16,3,11.0,6,1,2
2025-02-16,16,4,13.44,6,1,2
2025-02-16,17,0,30.48,6,1,2
2025-02-16,17,1,31.96,6,1,2
2025-02-16,17,2,29.55,6,1,2
2025-02-16,17,3,34.18,6,1,2
2025-02-16,17,4,28.96,6,1,2
2025-02-16,18,0,18.58,6,1,2
2025-02-16,18,1,27.36,6,1,2
2025-02-16,18,2,17.61,6,1,2
2025-02-16,18,3,31.0,6,1,2
2025-02-16,18,4,25.52,6,1,2
2025-02-16,19,0,22.63,6,1,2
2025-02-16,19,1,32.94,6,1,2
2025-02-16,19,2,29.68,6,1,2
2025-02-16,19,3,22.76,6,1,2
2025-02-16,19,4,18.86,6,1,2
2025-02-16,20,0,28.09,6,1,2
2025-02-16,20,1,18.47,6,1,2
2025-02-16,20,2,28.09,6,1,2
2025-02-16,20,3,31.7,6,1,2
2025-02-16,20,4,22.5,6,1,2
2025-02-16,21,0,26.94,6,1,2
2025-02-16,21,1,33.06,6,1,2
2025-02-16,21,2,21.15,6,1,2
2025-02-16,21,3,32.74,6,1,2
2025-02-16,21,4,19.56,6,1,2
2025-02-16,22,0,8.09,6,1,2
2025-02-16,22,1,17.37,6,1,2
2025-02-16,22,2,10.29,6,1,2
2025-02-16,22,3,12.71,6,1,2
2025-02-16,22,4,14.25,6,1,2
2025-02-16,23,0,11.65,6,1,2
2025-02-16,23,1,6.99,6,1,2
2025-02-16,23,2,11.16,6,1,2
2025-02-16,23,3,12.69,6,1,2
2025-02-16,23,4,14.14,6,1,2
2025-02-17,0,0,8.87,0,0,2
2025-02-17,0,1,17.44,0,0,2
2025-02-17,0,2,11.01,0,0,2
2025-02-17,0,3,13.83,0,0,2
2025-02-17,0,4,6.08,0,0,2
2025-02-17,1,0,10.4,0,0,2
2025-02-17,1,1,16.76,0,0,2
2025-02-17,1,2,15.49,0,0,2
2025-02-17,1,3,11.77,0,0,2
2025-02-17,1,4,16.95,0,0,2
2025-02-17,2,0,12.45,0,0,2
2025-02-17,2,1,16.71,0,0,2
2025-02-17,2,2,7.2,0,0,2
2025-02-17,2,3,16.17,0,0,2
2025-02-17,2,4,12.81,0,0,2
2025-02-17,3,0,10.2,0,0,2
2025-02-17,3,1,11.44,0,0,2
2025-02-17,3,2,13.3,0,0,2
2025-02-17,3,3,11.22,0,0,2
2025-02-17,3,4,9.98,0,0,2
2025-02-17,4,0,9.19,0,0,2
2025-02-17,4,1,16.47,0,0,2
2025-02-17,4,2,9.33,0,0,2
2025-02-17,4,3,9.7,0,0,2
2025-02-17,4,4,18.84,0,0,2
2025-02-17,5,0,9.88,0,0,2
2025-02-17,5,1,15.26,0,0,2
2025-02-17,5,2,17.23,0,0,2
2025-02-17,5,3,11.52,0,0,2
2025-02-17,5,4,12.49,0,0,2
2025-02-17,6,0,15.01,0,0,2
2025-02-17,6,1,13.96,0,0,2
2025-02-17,6,2,15.49,0,0,2
2025-02-17,6,3,10.39,0,0,2
2025-02-17,6,4,15.98,0,0,2
2025-02-17,7,0,29.46,0,0,2
2025-02-17,7,1,32.46,0,0,2
2025-02-17,7,2,35.73,0,0,2
2025-02-17,7,3,27.48,0,0,2
2025-02-17,7,4,26.84,0,0,2
2025-02-17,8,0,23.69,0,0,2
2025-02-17,8,1,16.81,0,0,2
2025-02-17,8,2,32.48,0,0,2
2025-02-17,8,3,25.93,0,0,2
2025-02-17,8,4,27.64,0,0,2
2025-02-17,9,0,29.79,0,0,2
2025-02-17,9,1,35.82,0,0,2
2025-02-17,9,2,37.84,0,0,2
2025-02-17,9,3,26.86,0,0,2
2025-02-17,9,4,31.15,0,0,2
2025-02-17,10,0,27.64,0,0,2
2025-02-17,10,1,31.66,0,0,2
2025-02-17,10,2,27.41,0,0,2
2025-02-17,10,3,28.6,0,0,2
2025-02-17,10,4,21.45,0,0,2
2025-02-17,11,0,11.75,0,0,2
2025-02-17,11,1,13.94,0,0,2
2025-02-17,11,2,11.53,0,0,2
2025-02-17,11,3,9.11,0,0,2
2025-02-17,11,4,10.21,0,0,2
2025-02-17,12,0,8.63,0,0,2
2025-02-17,12,1,10.21,0,0,2
2025-02-17,12,2,13.07,0,0,2
2025-02-17,12,3,14.55,0,0,2
2025-02-17,12,4,8.71,0,0,2
2025-02-17,13,0,9.59,0,0,2
2025-02-17,13,1,16.09,0,0,2
2025-02-17,13,2,18.62,0,0,2
2025-02-17,13,3,10.06,0,0,2
2025-02-17,13,4,15.44,0,0,2
2025-02-17,14,0,12.21,0,0,2
2025-02-17,14,1,11.99,0,0,2
2025-02-17,14,2,12.03,0,0,2
2025-02-17,14,3,15.62,0,0,2
2025-02-17,14,4,15.15,0,0,2
2025-02-17,15,0,15.51,0,0,2
2025-02-17,15,1,11.93,0,0,2
2025-02-17,15,2,10.28,0,0,2
2025-02-17,15,3,16.21,0,0,2
2025-02-17,15,4,11.79,0,0,2
2025-02-17,16,0,10.14,0,0,2
2025-02-17,16,1,15.23,0,0,2
2025-02-17,16,2,16.17,0,0,2
2025-02-17,16,3,18.9,0,0,2
2025-02-17,16,4,17.07,0,0,2
2025-02-17,17,0,35.83,0,0,2
2025-02-17,17,1,25.37,0,0,2
2025-02-17,17,2,17.92,0,0,2
2025-02-17,17,3,27.78,0,0,2
2025-02-17,17,4,27.57,0,0,2
2025-02-17,18,0,27.3,0,0,2
2025-02-17,18,1,19.82,0,0,2
2025-02-17,18,2,17.35,0,0,2
2025-02-17,18,3,28.51,0,0,2
2025-02-17,18,4,34.87,0,0,2
2025-02-17,19,0,32.54,0,0,2
2025-02-17,19,1,28.39,0,0,2
2025-02-17,19,2,24.99,0,0,2
2025-02-17,19,3,21.35,0,0,2
2025-02-17,19,4,22.04,0,0,2
2025-02-17,20,0,27.71,0,0,2
2025-02-17,20,1,36.35,0,0,2
2025-02-17,20,2,27.99,0,0,2
2025-02-17,20,3,37.34,0,0,2
2025-02-17,20,4,19.44,0,0,2
2025-02-17,21,0,25.96,0,0,2
2025-02-17,21,1,31.87,0,0,2
2025-02-17,21,2,32.01,0,0,2
2025-02-17,21,3,29.42,0,0,2
2025-02-17,21,4,31.94,0,0,2
2025-02-17,22,0,14.35,0,0,2
2025-02-17,22,1,17.34,0,0,2
2025-02-17,22,2,10.57,0,0,2
2025-02-17,22,3,14.91,0,0,2
2025-02-17,22,4,9.24,0,0,2
2025-02-17,23,0,12.49,0,0,2
2025-02-17,23,1,12.76,0,0,2
2025-02-17,23,2,11.83,0,0,2
2025-02-17,23,3,9.43,0,0,2
2025-02-17,23,4,14.0,0,0,2
2025-02-18,0,0,15.64,1,0,2
2025-02-18,0,1,8.92,1,0,2
2025-02-18,0,2,13.05,1,0,2
2025-02-18,0,3,15.22,1,0,2
2025-02-18,0,4,8.32,1,0,2
2025-02-18,1,0,16.49,1,0,2
2025-02-18,1,1,16.06,1,0,2
2025-02-18,1,2,16.05,1,0,2
2025-02-18,1,3,11.74,1,0,2
2025-02-18,1,4,10.37,1,0,2
2025-02-18,2,0,9.98,1,0,2
2025-02-18,2,1,8.73,1,0,2
2025-02-18,2,2,15.9,1,0,2
2025-02-18,2,3,10.74,1,0,2
2025-02-18,2,4,14.77,1,0,2
2025-02-18,3,0,8.54,1,0,2
2025-02-18,3,1,13.59,1,0,2
2025-02-18,3,2,17.47,1,0,2
2025-02-18,3,3,13.61,1,0,2
2025-02-18,3,4,14.08,1,0,2
2025-02-18,4,0,13.51,1,0,2
2025-02-18,4,1,6.68,1,0,2
2025-02-18,4,2,10.0,1,0,2
2025-02-18,4,3,14.81,1,0,2
2025-02-18,4,4,11.21,1,0,2
2025-02-18,5,0,7.22,1,0,2
2025-02-18,5,1,7.83,1,0,2
2025-02-18,5,2,6.95,1,0,2
2025-02-18,5,3,14.63,1,0,2
2025-02-18,5,4,10.3,1,0,2
2025-02-18,6,0,11.48,1,0,2
2025-02-18,6,1,8.34,1,0,2
2025-02-18,6,2,11.97,1,0,2
2025-02-18,6,3,15.84,1,0,2
2025-02-18,6,4,14.49,1,0,2
2025-02-18,7,0,20.99,1,0,2
2025-02-18,7,1,33.0,1,0,2
2025-02-18,7,2,29.43,1,0,2
2025-02-18,7,3,31.33,1,0,2
2025-02-18,7,4,19.16,1,0,2
2025-02-18,8,0,19.27,1,0,2
2025-02-18,8,1,34.31,1,0,2
2025-02-18,8,2,21.31,1,0,2
2025-02-18,8,3,28.73,1,0,2
2025-02-18,8,4,36.01,1,0,2
2025-02-18,9,0,28.88,1,0,2
2025-02-18,9,1,20.92,1,0,2
2025-02-18,9,2,18.49,1,0,2
2025-02-18,9,3,26.53,1,0,2
2025-02-18,9,4,23.54,1,0,2
2025-02-18,10,0,33.63,1,0,2
2025-02-18,10,1,29.04,1,0,2
2025-02-18,10,2,37.02,1,0,2
2025-02-18,10,3,35.79,1,0,2
2025-02-18,10,4,26.48,1,0,2
2025-02-18,11,0,13.53,1,0,2
2025-02-18,11,1,14.72,1,0,2
2025-02-18,11,2,11.95,1,0,2
2025-02-18,11,3,15.06,1,0,2
2025-02-18,11,4,17.01,1,0,2
2025-02-18,12,0,6.33,1,0,2
2025-02-18,12,1,13.05,1,0,2
2025-02-18,12,2,10.5,1,0,2
2025-02-18,12,3,11.78,1,0,2
2025-02-18,12,4,9.0,1,0,2
2025-02-18,13,0,13.59,1,0,2
2025-02-18,13,1,8.48,1,0,2
2025-02-18,13,2,13.3,1,0,2
2025-02-18,13,3,11.08,1,0,2
2025-02-18,13,4,12.69,1,0,2
2025-02-18,14,0,13.19,1,0,2
2025-02-18,14,1,12.69,1,0,2
2025-02-18,14,2,16.89,1,0,2
2025-02-18,14,3,14.37,1,0,2
2025-02-18,14,4,16.79,1,0,2
2025-02-18,15,0,13.84,1,0,2
2025-02-18,15,1,17.37,1,0,2
2025-02-18,15,2,15.26,1,0,2
2025-02-18,15,3,13.79,1,0,2
2025-02-18,15,4,14.19,1,0,2
2025-02-18,16,0,11.69,1,0,2
2025-02-18,16,1,9.3,1,0,2
2025-02-18,16,2,8.42,1,0,2
2025-02-18,16,3,13.7,1,0,2
2025-02-18,16,4,8.7,1,0,2
2025-02-18,17,0,26.2,1,0,2
2025-02-18,17,1,28.16,1,0,2
2025-02-18,17,2,24.28,1,0,2
2025-02-18,17,3,24.09,1,0,2
2025-02-18,17,4,22.27,1,0,2
2025-02-18,18,0,21.05,1,0,2
2025-02-18,18,1,25.19,1,0,2
2025-02-18,18,2,22.7,1,0,2
2025-02-18,18,3,34.09,1,0,2
2025-02-18,18,4,36.97,1,0,2
2025-02-18,19,0,29.31,1,0,2
2025-02-18,19,1,36.51,1,0,2
2025-02-18,19,2,17.16,1,0,2
2025-02-18,19,3,24.87,1,0,2
2025-02-18,19,4,22.94,1,0,2
2025-02-18,20,0,29.46,1,0,2
2025-02-18,20,1,16.47,1,0,2
2025-02-18,20,2,31.63,1,0,2
2025-02-18,20,3,19.63,1,0,2
2025-02-18,20,4,23.27,1,0,2
2025-02-18,21,0,22.25,1,0,2
2025-02-18,21,1,35.92,1,0,2
2025-02-18,21,2,28.91,1,0,2
2025-02-18,21,3,25.26,1,0,2
2025-02-18,21,4,26.29,1,0,2
2025-02-18,22,0,13.33,1,0,2
2025-02-18,22,1,11.77,1,0,2
2025-02-18,22,2,10.16,1,0,2
2025-02-18,22,3,10.54,1,0,2
2025-02-18,22,4,15.32,1,0,2
2025-02-18,23,0,7.92,1,0,2
2025-02-18,23,1,12.09,1,0,2
2025-02-18,23,2,8.08,1,0,2
2025-02-18,23,3,18.45,1,0,2
2025-02-18,23,4,14.36,1,0,2
2025-02-19,0,0,13.03,2,0,2
